Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label
erxes/erxes-api,39,81,3,0,0,6,99,0,0,0.0,102176438,erxes/erxes-api,https://github.com/erxes/erxes-api,2017-09-02 06:00:44,TypeScript,,57,61,57,31,156,erxes/erxes-api,52.0,890.0,30.0,90.0,3732.0,20.0,224.0,244.0,11.0,622.0,633.0,0.0,33.0,334.0,94.0,56.0,98.0,56.0,124.0,0
Moventes/bruit.io,30,6,0,0,0,21,45,0,72,75.0,154295687,Moventes/bruit.io,https://github.com/Moventes/bruit.io,2018-10-23 08:56:56,TypeScript,,56,4,56,14,155,Moventes/bruit.io,13.0,0.0,2.0,0.0,308.0,14.0,37.0,51.0,0.0,22.0,22.0,0.0,11.0,199.0,43.0,55.0,24.0,55.0,65.0,0
tomwanzek/d3-v4-definitelytyped,288,0,0,0,0,264,264,0,90,6.0,60878299,tomwanzek/d3-v4-definitelytyped,https://github.com/tomwanzek/d3-v4-definitelytyped,2016-06-10 21:38:50,TypeScript,,55,16,55,0,154,tomwanzek/d3-v4-definitelytyped,4.0,0.0,2.0,0.0,308.0,0.0,107.0,107.0,0.0,29.0,29.0,23.0,81.0,251.0,71.0,54.0,69.0,54.0,74.0,0
evolify/react-mobx-ts-antd,9,6,0,0,0,0,3,0,15,0.0,103397811,evolify/react-mobx-ts-antd,https://github.com/evolify/react-mobx-ts-antd,2017-09-13 12:37:38,TypeScript,,54,13,54,16,153,evolify/react-mobx-ts-antd,3.0,0.0,2.0,0.0,7.0,2.0,4.0,6.0,16.0,8.0,24.0,0.0,3.0,236.0,63.0,53.0,61.0,53.0,69.0,0
typehtml/typehtml,36,3,3,6,0,3,12,0,3,6.0,79890652,typehtml/typehtml,https://github.com/typehtml/typehtml,2017-01-24 07:56:50,TypeScript,,53,1,53,2,152,typehtml/typehtml,2.0,0.0,2.0,0.0,175.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,10.0,130.0,21.0,52.0,7.0,52.0,19.0,0
celsomarques/ionic-datepicker,0,3,0,0,0,0,0,0,42,18.0,39354400,celsomarques/ionic-datepicker,https://github.com/celsomarques/ionic-datepicker,2015-07-20 00:22:23,TypeScript,,52,30,52,9,151,celsomarques/ionic-datepicker,9.0,0.0,2.0,0.0,173.0,9.0,12.0,21.0,0.0,3.0,3.0,0.0,49.0,230.0,60.0,51.0,92.0,51.0,36.0,0
dbankier/vscode-instant-markdown,15,3,3,0,0,6,9,0,24,6.0,47228903,dbankier/vscode-instant-markdown,https://github.com/dbankier/vscode-instant-markdown,2015-12-02 01:33:15,TypeScript,,51,25,51,16,150,dbankier/vscode-instant-markdown,9.0,0.0,2.0,0.0,52.0,11.0,33.0,44.0,6.0,14.0,20.0,7.0,11.0,245.0,69.0,50.0,83.0,50.0,62.0,0
rundef/node-poker-odds-calculator,0,9,0,0,0,0,12,0,6,18.0,81364949,rundef/node-poker-odds-calculator,https://github.com/rundef/node-poker-odds-calculator,2017-02-08 19:00:35,TypeScript,,50,21,50,1,149,rundef/node-poker-odds-calculator,5.0,0.0,2.0,0.0,34.0,1.0,4.0,5.0,0.0,4.0,4.0,0.0,4.0,219.0,56.0,49.0,78.0,49.0,43.0,0
deamme/ts-transform-inferno,18,6,0,0,0,27,33,0,36,3.0,101478825,deamme/ts-transform-inferno,https://github.com/deamme/ts-transform-inferno,2017-08-26 10:25:03,TypeScript,,49,4,49,3,148,deamme/ts-transform-inferno,7.0,0.0,2.0,0.0,92.0,7.0,7.0,14.0,1.0,8.0,9.0,0.0,17.0,172.0,40.0,48.0,24.0,48.0,52.0,0
inversify/inversify-restify-utils,0,30,0,0,0,3,33,0,48,24.0,64763591,inversify/inversify-restify-utils,https://github.com/inversify/inversify-restify-utils,2016-08-02 14:25:04,TypeScript,,48,24,48,10,147,inversify/inversify-restify-utils,20.0,0.0,2.0,0.0,625.0,0.0,27.0,27.0,10.0,313.0,323.0,0.0,12.0,283.0,77.0,47.0,80.0,47.0,109.0,0
jadsalhani/ionic2-qrscanner-example,30,0,0,0,0,3,3,0,18,0.0,56755093,jadsalhani/ionic2-qrscanner-example,https://github.com/jadsalhani/ionic2-qrscanner-example,2016-04-21 08:12:21,TypeScript,,47,26,47,0,146,jadsalhani/ionic2-qrscanner-example,1.0,0.0,2.0,0.0,26.0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,3.0,207.0,48.0,46.0,86.0,46.0,29.0,0
mojofit/imojo,27,3,0,0,0,0,0,0,3,18.0,87854633,mojofit/imojo,https://github.com/mojofit/imojo,2017-04-10 20:28:17,TypeScript,,46,24,46,2,145,mojofit/imojo,1.0,0.0,2.0,0.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,171.0,39.0,45.0,80.0,45.0,1.0,0
rolftimmermans/zeromq-ng,12,0,0,0,0,6,9,0,3,0.0,105668987,rolftimmermans/zeromq-ng,https://github.com/rolftimmermans/zeromq-ng,2017-10-03 15:32:14,TypeScript,,45,5,45,0,144,rolftimmermans/zeromq-ng,3.0,182.0,21.0,158.0,402.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,64.0,163.0,36.0,44.0,27.0,44.0,48.0,0
uniqys/UniqysKit-preview,0,3,0,0,0,6,15,0,3,12.0,141672729,uniqys/UniqysKit-preview,https://github.com/uniqys/UniqysKit-preview,2018-07-20 06:29:36,TypeScript,,44,8,44,0,143,uniqys/UniqysKit-preview,3.0,0.0,2.0,0.0,9.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,5.0,149.0,30.0,43.0,44.0,43.0,19.0,0
eeandrew/NSCalculator,0,3,3,0,0,0,3,0,0,0.0,62045390,eeandrew/NSCalculator,https://github.com/eeandrew/NSCalculator,2016-06-27 09:57:24,TypeScript,,43,14,43,0,142,eeandrew/NSCalculator,3.0,0.0,2.0,0.0,19.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,150.0,32.0,42.0,65.0,42.0,1.0,0
coblee/litecoin-old,0,0,0,0,0,0,0,6,0,0.0,2521082,coblee/litecoin-old,https://github.com/coblee/litecoin-old,2011-10-05 18:21:48,TypeScript,,42,11,42,12,141,coblee/litecoin-old,107.0,0.0,2.0,0.0,2012.0,12.0,7.0,19.0,0.0,23.0,23.0,0.0,15.0,203.0,46.0,41.0,54.0,41.0,67.0,0
foucdeg/airspaces,27,6,0,0,0,3,9,0,21,0.0,200389587,foucdeg/airspaces,https://github.com/foucdeg/airspaces,2019-08-03 15:12:24,TypeScript,,41,0,41,20,140,foucdeg/airspaces,2.0,1146.0,1.0,3.0,39.0,11.0,5.0,16.0,12.0,6.0,18.0,0.0,5.0,141.0,28.0,40.0,1.0,40.0,60.0,0
reyesoft/ts-angular-jsonapi,51,0,0,0,0,15,30,0,15,42.0,57452518,reyesoft/ts-angular-jsonapi,https://github.com/reyesoft/ts-angular-jsonapi,2016-04-30 16:52:24,TypeScript,,40,5,40,0,139,reyesoft/ts-angular-jsonapi,2.0,0.0,2.0,0.0,240.0,0.0,4.0,4.0,0.0,22.0,22.0,0.0,33.0,170.0,37.0,39.0,27.0,39.0,65.0,0
oh-my-github/oh-my-github,30,9,0,0,0,21,33,0,24,33.0,48305777,oh-my-github/oh-my-github,https://github.com/oh-my-github/oh-my-github,2015-12-20 03:23:49,TypeScript,,39,0,39,6,138,oh-my-github/oh-my-github,3.0,0.0,2.0,0.0,139.0,6.0,15.0,21.0,0.0,1.0,1.0,2.0,26.0,96.0,15.0,38.0,1.0,38.0,19.0,0
thomas-crane/nrelay,39,0,0,0,0,3,9,0,48,33.0,105079223,thomas-crane/nrelay,https://github.com/thomas-crane/nrelay,2017-09-27 23:21:16,TypeScript,,38,25,38,12,137,thomas-crane/nrelay,15.0,0.0,2.0,0.0,585.0,5.0,23.0,28.0,8.0,26.0,34.0,2.0,40.0,237.0,64.0,37.0,83.0,37.0,80.0,0
microsoft/node-gc-signals,21,0,0,0,0,0,0,0,3,6.0,67432161,microsoft/node-gc-signals,https://github.com/microsoft/node-gc-signals,2016-09-05 15:32:12,TypeScript,,37,10,37,0,136,microsoft/node-gc-signals,2.0,0.0,2.0,0.0,15.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,150.0,32.0,36.0,49.0,36.0,29.0,0
OasisDigital/angular2-firebase,33,0,0,0,0,0,0,0,0,0.0,46306884,OasisDigital/angular2-firebase,https://github.com/OasisDigital/angular2-firebase,2015-11-16 22:24:20,TypeScript,,36,7,36,0,135,OasisDigital/angular2-firebase,3.0,0.0,2.0,0.0,35.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,7.0,145.0,29.0,35.0,39.0,35.0,36.0,0
colinjlacy/firebase-ionic-2-demo,42,0,0,0,0,3,21,3,18,27.0,60476396,colinjlacy/firebase-ionic-2-demo,https://github.com/colinjlacy/firebase-ionic-2-demo,2016-06-05 19:13:40,TypeScript,,35,10,35,1,134,colinjlacy/firebase-ionic-2-demo,2.0,0.0,2.0,0.0,7.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,5.0,136.0,24.0,34.0,49.0,34.0,19.0,0
ovh/ovh-warp10-datasource,96,45,0,0,0,3,9,0,39,33.0,50932248,ovh/ovh-warp10-datasource,https://github.com/ovh/ovh-warp10-datasource,2016-02-02 15:58:39,TypeScript,,34,29,34,11,133,ovh/ovh-warp10-datasource,26.0,0.0,2.0,0.0,146.0,10.0,24.0,34.0,1.0,56.0,57.0,2.0,22.0,242.0,67.0,33.0,89.0,33.0,87.0,0
Tyriar/vscode-terminal-tabs,39,3,0,0,0,6,9,0,39,3.0,67169597,Tyriar/vscode-terminal-tabs,https://github.com/Tyriar/vscode-terminal-tabs,2016-09-01 22:05:48,TypeScript,,33,10,33,0,132,Tyriar/vscode-terminal-tabs,5.0,0.0,2.0,0.0,40.0,0.0,29.0,29.0,0.0,3.0,3.0,3.0,15.0,149.0,30.0,32.0,49.0,32.0,36.0,0
valor-software/ngm-cli,12,0,0,0,0,0,3,0,3,6.0,73931083,valor-software/ngm-cli,https://github.com/valor-software/ngm-cli,2016-11-16 15:09:06,TypeScript,,32,12,32,22,131,valor-software/ngm-cli,6.0,0.0,2.0,0.0,120.0,8.0,6.0,14.0,16.0,15.0,31.0,0.0,4.0,197.0,41.0,31.0,58.0,31.0,77.0,0
grafana/kairosdb-datasource,0,0,0,0,0,3,3,0,0,6.0,48035897,grafana/kairosdb-datasource,https://github.com/grafana/kairosdb-datasource,2015-12-15 10:26:12,TypeScript,,31,60,31,19,130,grafana/kairosdb-datasource,33.0,0.0,2.0,0.0,110.0,15.0,36.0,51.0,4.0,39.0,43.0,0.0,10.0,241.0,66.0,30.0,97.0,30.0,84.0,0
NathanWalker/nativescript-coachmarks,6,3,3,0,0,3,6,0,57,15.0,62267529,NathanWalker/nativescript-coachmarks,https://github.com/NathanWalker/nativescript-coachmarks,2016-06-30 00:49:10,TypeScript,,30,8,30,6,129,NathanWalker/nativescript-coachmarks,4.0,0.0,2.0,0.0,20.0,5.0,4.0,9.0,1.0,2.0,3.0,0.0,4.0,138.0,25.0,29.0,44.0,29.0,36.0,0
ZebraDevs/DataWedge-Ionic-Demo,39,18,0,0,0,3,9,3,21,0.0,123403678,ZebraDevs/DataWedge-Ionic-Demo,https://github.com/ZebraDevs/DataWedge-Ionic-Demo,2018-03-01 08:14:40,TypeScript,,29,17,29,1,128,ZebraDevs/DataWedge-Ionic-Demo,3.0,0.0,2.0,0.0,58.0,1.0,19.0,20.0,5.0,23.0,28.0,0.0,13.0,199.0,43.0,28.0,70.0,28.0,73.0,0
knegusen/redux-test-utils,0,1,0,0,0,0,1,0,0,9.0,63247820,knegusen/redux-test-utils,https://github.com/knegusen/redux-test-utils,2016-07-13 13:25:38,TypeScript,,28,5,28,13,127,knegusen/redux-test-utils,2.0,0.0,2.0,0.0,43.0,0.0,5.0,5.0,14.0,10.0,24.0,0.0,6.0,150.0,32.0,27.0,27.0,27.0,69.0,0
deonclem/angular-webpack-typescript,15,0,0,0,0,3,3,0,15,0.0,46488807,deonclem/angular-webpack-typescript,https://github.com/deonclem/angular-webpack-typescript,2015-11-19 11:46:29,TypeScript,,27,14,27,0,126,deonclem/angular-webpack-typescript,2.0,0.0,2.0,0.0,46.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,118.0,19.0,26.0,65.0,26.0,1.0,0
vkbansal/illuminate-js,6,3,0,0,0,6,9,0,0,0.0,47372902,vkbansal/illuminate-js,https://github.com/vkbansal/illuminate-js,2015-12-04 01:30:37,TypeScript,,26,1,26,1,125,vkbansal/illuminate-js,5.0,0.0,2.0,0.0,280.0,1.0,8.0,9.0,0.0,31.0,31.0,0.0,17.0,134.0,23.0,25.0,7.0,25.0,77.0,0
pellejacobs/redux-persist-node-storage,0,9,0,0,0,3,12,0,3,6.0,65863380,pellejacobs/redux-persist-node-storage,https://github.com/pellejacobs/redux-persist-node-storage,2016-08-17 00:36:38,TypeScript,,25,6,25,1,124,pellejacobs/redux-persist-node-storage,5.0,0.0,2.0,0.0,18.0,1.0,6.0,7.0,0.0,2.0,2.0,0.0,6.0,113.0,18.0,24.0,36.0,24.0,29.0,0
aaronksaunders/firebaseStorage2,9,3,0,0,0,0,6,0,6,9.0,65119755,aaronksaunders/firebaseStorage2,https://github.com/aaronksaunders/firebaseStorage2,2016-08-07 06:42:45,TypeScript,,24,19,24,3,123,aaronksaunders/firebaseStorage2,1.0,0.0,2.0,0.0,11.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,5.0,121.0,20.0,23.0,74.0,23.0,1.0,0
atom-haskell-archive/autocomplete-haskell,30,12,9,0,0,0,0,0,9,0.0,29850935,atom-haskell-archive/autocomplete-haskell,https://github.com/atom-haskell-archive/autocomplete-haskell,2015-01-26 07:59:24,TypeScript,,23,1,23,2,122,atom-haskell-archive/autocomplete-haskell,1.0,0.0,2.0,0.0,176.0,2.0,19.0,21.0,0.0,1.0,1.0,0.0,16.0,70.0,12.0,22.0,7.0,22.0,19.0,0
jupyter-attic/jupyter-js-plugins,24,3,3,0,0,6,24,0,12,18.0,49098270,jupyter-attic/jupyter-js-plugins,https://github.com/jupyter-attic/jupyter-js-plugins,2016-01-05 23:08:27,TypeScript,,22,13,22,2,121,jupyter-attic/jupyter-js-plugins,11.0,0.0,2.0,0.0,531.0,2.0,23.0,25.0,0.0,151.0,151.0,0.0,17.0,201.0,45.0,21.0,61.0,21.0,98.0,0
Hacklone/angular2-cool-infinite-grid,0,0,0,0,0,0,3,0,6,12.0,61962480,Hacklone/angular2-cool-infinite-grid,https://github.com/Hacklone/angular2-cool-infinite-grid,2016-06-25 21:36:17,TypeScript,,21,5,21,0,120,Hacklone/angular2-cool-infinite-grid,3.0,0.0,2.0,0.0,15.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,6.0,86.0,14.0,20.0,27.0,20.0,19.0,0
ojsheikh/unicode-latex,0,6,6,0,0,0,0,0,6,0.0,65123699,ojsheikh/unicode-latex,https://github.com/ojsheikh/unicode-latex,2016-08-07 08:34:59,TypeScript,,20,13,20,19,119,ojsheikh/unicode-latex,6.0,0.0,2.0,0.0,35.0,9.0,3.0,12.0,10.0,10.0,20.0,0.0,7.0,161.0,35.0,19.0,61.0,19.0,62.0,0
stonelu/easyegret,33,0,0,0,0,0,0,0,0,0.0,26939104,stonelu/easyegret,https://github.com/stonelu/easyegret,2014-11-21 00:53:07,TypeScript,,18,8,18,0,117,stonelu/easyegret,1.0,0.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,81.0,13.0,18.0,44.0,18.0,1.0,0
yangsf5/moba,0,0,0,0,0,0,0,0,0,0.0,43078938,yangsf5/moba,https://github.com/yangsf5/moba,2015-09-24 16:29:01,TypeScript,,17,11,17,0,116,yangsf5/moba,3.0,0.0,2.0,0.0,119.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,2.0,139.0,26.0,17.0,54.0,17.0,51.0,0
bigyak/wild-yak,12,0,0,0,0,0,0,0,0,18.0,57425551,bigyak/wild-yak,https://github.com/bigyak/wild-yak,2016-04-30 03:32:49,TypeScript,,16,5,16,0,115,bigyak/wild-yak,3.0,0.0,2.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,9.0,16.0,27.0,16.0,1.0,0
mashhoodr/angular2-multicomponent-form,99,0,0,0,0,3,15,0,27,3.0,59080790,mashhoodr/angular2-multicomponent-form,https://github.com/mashhoodr/angular2-multicomponent-form,2016-05-18 04:03:04,TypeScript,,15,7,15,0,114,mashhoodr/angular2-multicomponent-form,5.0,0.0,2.0,0.0,107.0,0.0,2.0,2.0,0.0,4.0,4.0,0.0,18.0,112.0,17.0,15.0,39.0,15.0,43.0,0
dojo/routing,33,9,0,0,0,9,27,3,162,69.0,35429260,dojo/routing,https://github.com/dojo/routing,2015-05-11 14:31:49,TypeScript,,14,27,14,0,113,dojo/routing,21.0,0.0,2.0,0.0,179.0,0.0,37.0,37.0,0.0,103.0,103.0,5.0,32.0,210.0,51.0,14.0,88.0,14.0,94.0,0
swyphcosmo/vscode-spellchecker,114,15,3,0,0,6,18,0,93,1.5,60133051,swyphcosmo/vscode-spellchecker,https://github.com/swyphcosmo/vscode-spellchecker,2016-06-01 00:33:00,TypeScript,,13,10,13,9,112,swyphcosmo/vscode-spellchecker,9.0,0.0,2.0,0.0,82.0,9.0,41.0,50.0,0.0,21.0,21.0,4.0,33.0,139.0,26.0,13.0,49.0,13.0,64.0,0
prismicio/angular2-starter,0,0,0,0,0,6,12,3,24,1.5,62690270,prismicio/angular2-starter,https://github.com/prismicio/angular2-starter,2016-07-06 04:09:27,TypeScript,,12,6,12,1,111,prismicio/angular2-starter,5.0,0.0,2.0,0.0,28.0,1.0,1.0,2.0,0.0,4.0,4.0,0.0,3.0,103.0,16.0,12.0,36.0,12.0,43.0,0
FullstackTypeScript/redux-bootstrap-example,33,15,0,0,0,6,21,0,15,18.0,57133922,FullstackTypeScript/redux-bootstrap-example,https://github.com/FullstackTypeScript/redux-bootstrap-example,2016-04-26 14:14:26,TypeScript,,11,5,11,2,110,FullstackTypeScript/redux-bootstrap-example,5.0,0.0,2.0,0.0,94.0,0.0,1.0,1.0,2.0,38.0,40.0,0.0,24.0,131.0,22.0,11.0,27.0,11.0,82.0,0
domchen/tspack,0,1,0,0,0,0,1,0,6,3.0,45247749,domchen/tspack,https://github.com/domchen/tspack,2015-10-30 11:42:19,TypeScript,,10,0,10,0,109,domchen/tspack,3.0,0.0,2.0,0.0,66.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,22.0,4.0,10.0,1.0,10.0,1.0,0
chanon/typescript_module_example,9,0,0,0,0,0,0,0,12,12.0,45531902,chanon/typescript_module_example,https://github.com/chanon/typescript_module_example,2015-11-04 10:32:47,TypeScript,,9,1,9,1,108,chanon/typescript_module_example,1.0,0.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,9.0,7.0,9.0,1.0,0
seanchas116/tparse,9,6,0,0,0,3,9,0,0,9.0,48087979,seanchas116/tparse,https://github.com/seanchas116/tparse,2015-12-16 04:46:59,TypeScript,,8,0,8,0,107,seanchas116/tparse,1.0,0.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,3.0,8.0,1.0,8.0,1.0,0
TWAICE/nestjs-kinesis-producer,6,3,0,0,0,3,3,0,6,9.0,339397813,TWAICE/nestjs-kinesis-producer,https://github.com/TWAICE/nestjs-kinesis-producer,2021-02-16 12:53:03,TypeScript,,7,1,7,0,106,TWAICE/nestjs-kinesis-producer,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,4.0,7.0,7.0,7.0,1.0,0
maroun-baydoun/evented,0,3,0,0,0,0,9,0,0,12.0,34950023,maroun-baydoun/evented,https://github.com/maroun-baydoun/evented,2015-05-02 14:07:59,TypeScript,,6,0,6,7,105,maroun-baydoun/evented,1.0,0.0,2.0,0.0,42.0,1.0,0.0,1.0,6.0,1.0,7.0,0.0,9.0,63.0,10.0,6.0,1.0,6.0,50.0,0
perryrh0dan/2fa,24,0,0,0,0,9,24,0,0,9.0,244967715,perryrh0dan/2fa,https://github.com/perryrh0dan/2fa,2020-03-04 17:54:54,TypeScript,,5,0,5,11,104,perryrh0dan/2fa,2.0,0.0,2.0,0.0,31.0,0.0,0.0,0.0,11.0,3.0,14.0,0.0,9.0,67.0,11.0,5.0,1.0,5.0,56.0,0
dwnusbaum/boyer-moore-demo,0,0,0,0,0,0,3,0,0,0.0,43337894,dwnusbaum/boyer-moore-demo,https://github.com/dwnusbaum/boyer-moore-demo,2015-09-29 01:40:05,TypeScript,,4,3,4,2,103,dwnusbaum/boyer-moore-demo,1.0,0.0,2.0,0.0,165.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,7.0,57.0,8.0,4.0,20.0,4.0,29.0,0
Sensinum/angular-ts-elastic-crud,12,0,0,0,0,0,0,0,3,19.5,45377214,Sensinum/angular-ts-elastic-crud,https://github.com/Sensinum/angular-ts-elastic-crud,2015-11-02 06:53:11,TypeScript,,3,1,3,0,102,Sensinum/angular-ts-elastic-crud,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,2.0,3.0,7.0,3.0,1.0,0
japf/deezer-playlist-builder,12,0,0,0,0,0,0,0,0,12.0,43250396,japf/deezer-playlist-builder,https://github.com/japf/deezer-playlist-builder,2015-09-27 14:48:27,TypeScript,,2,1,2,0,101,japf/deezer-playlist-builder,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,30.0,7.0,2.0,7.0,2.0,19.0,0
derek-pavao/ts-validator,12,3,0,0,0,0,3,0,6,30.0,35448018,derek-pavao/ts-validator,https://github.com/derek-pavao/ts-validator,2015-05-11 20:23:18,TypeScript,,1,1,1,1,100,derek-pavao/ts-validator,3.0,1.0,1.0,1.0,85.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,10.0,10.0,1.0,1.0,7.0,1.0,1.0,0
